INPUT:question_id	INPUT:question
6603015	"Check whether a string matches a regex in JS

I want to use JavaScript (I can also use jQuery) to do check whether a string matches the regex ^([a-z0-9]{5,})$, and get a true or false result.
match() seems to check whether part of a string matches a regex, not the whole thing. Does it solve the problem? Can I adapt it to solve the problem? How?
"
16608135	"Android Studio: Add jar as library?

I'm trying to use the new Android Studio but I can't seem to get it working correctly.

I'm using the Gson library to serialize/deserialize JSON-objects. But the library somehow isn't included in the build.

I had created a new project with just a MainActivity.
Copied gson-2.2.3.jar in the /libs folder and added it as a library dependancy(right click->Add as library). This includes the jar in android studio so it can be referenced from the source files.

When I try to run the project it cannot compile so I added:

compile files('libs/gson-2.2.3.jar')


to the dependencies in de .gradle file. After that it compiles correctly but when running the application I get a ClassDefNotFoundException.

Does anyone know what I'm doing wrong?
"
1371261	"Get current directory or folder name (without the full path)

How could I retrieve the current working directory/folder name in a bash script, or even better, just a terminal command.
pwd gives the full path of the current working directory, e.g. /opt/local/bin but I only want bin.
"
8554043	"What is a clearfix?

Recently I was looking through some website's code, and saw that every <div>  had a class clearfix.

After a quick Google search, I learned that it is for IE6 sometimes, but what actually is a clearfix? 

Could you provide some examples of a layout with a clearfix, compared to a layout without a clearfix?
"
21194934	"How to create a directory if it doesn't exist using Node.js

Is the following the right way to create a directory if it doesn't exist?
It should have full permission for the script and readable by others.
var dir = __dirname + '/upload';
if (!path.existsSync(dir)) {
    fs.mkdirSync(dir, 0744);
}

"
2104080	"How do I check file size in Python?

How do I get the size of a file in Python?
"
3035692	"How to convert a Drawable to a Bitmap?

I would like to set a certain Drawable as the device's wallpaper, but all wallpaper functions accept Bitmaps only. I cannot use WallpaperManager because I'm pre 2.1.

Also, my drawables are downloaded from the web and do not reside in R.drawable.
"
10782054	"What does the ""~"" (tilde/squiggle/twiddle) CSS selector mean?

Searching for the ~ character isn't easy. I was looking over some CSS and found this

.check:checked ~ .content {
}


What does it mean?
"
881515	"How do I declare a namespace in JavaScript?

How do I create a namespace in JavaScript so that my objects and functions aren't overwritten by other same-named objects and functions? I've used the following:

if (Foo == null || typeof(Foo) != ""object"") { var Foo = new Object();}


Is there a more elegant or succinct way of doing this?
"
3013449	"List comprehension vs. lambda + filter

I have a list that I want to filter by an attribute of the items.
Which of the following is preferred (readability, performance, other reasons)?
xs = [x for x in xs if x.attribute == value]

xs = filter(lambda x: x.attribute == value, xs)

"
303200	"How do I remove/delete a folder that is not empty?

I am getting an 'access is denied' error when I attempt to delete a folder that is not empty. I used the following command in my attempt: os.remove(""/folder_name""). 

What is the most effective way of removing/deleting a folder/directory that is not empty?
"
3701404	"How to list all commits that changed a specific file?

Is there a way to list all commits that changed a specific file?
"
12453580	"How to concatenate (join) items in a list to a single string

How do I concatenate a list of strings into a single string?
For example, given ['this', 'is', 'a', 'sentence'], how do I get ""this-is-a-sentence""?

For handling a few strings in separate variables, see How do I append one string to another in Python?.
For the opposite process - creating a list from a string - see How do I split a string into a list of characters? or How do I split a string into a list of words? as appropriate.
"
31548311	"Angular HTML binding

I am writing an Angular application and I have an HTML response I want to display. 

How do I do that? If I simply use the binding syntax {{myVal}} it encodes all HTML characters (of course).

I need somehow to bind the innerHTML of a div to the variable value.
"
7342597	"How do you comment out code in PowerShell?

How do you comment out code in PowerShell (1.0 or 2.0)?
"
18496940	"How to deal with persistent storage (e.g. databases) in Docker

How do people deal with persistent storage for your Docker containers?

I am currently using this approach: build the image, e.g. for PostgreSQL, and then start the container with

docker run --volumes-from c0dbc34fd631 -d app_name/postgres


IMHO, that has the drawback, that I must not ever (by accident) delete container ""c0dbc34fd631"".

Another idea would be to mount host volumes ""-v"" into the container, however, the userid within the container does not necessarily match the userid from the host, and then permissions might be messed up.

Note: Instead of --volumes-from 'cryptic_id' you can also use --volumes-from my-data-container where my-data-container is a name you assigned to a data-only container, e.g. docker run --name my-data-container ... (see the accepted answer)
"
4468361	"Search all of Git history for a string

I have a code base which I want to push to GitHub as open source. In this Git-controlled source tree, I have certain configuration files which contain passwords. I made sure not to track this file and I also added it to the .gitignore file. However, I want to be absolutely positive that no sensitive information is going to be pushed, perhaps if something slipped in-between commits or something. I doubt I was careless enough to do this, but I want to be positive.
Is there a way to ""grep"" all of Git? I know that sounds weird, but by ""all"" I mean every version of every file that ever existed. I guess if there is a command that dumps the diff file for every commit, that might work?
"
10341032	"scp with port number specified

I'm trying to scp a file from a remote server to my local machine. Only port 80 is accessible.

I tried:

scp -p 80 username@www.myserver.com:/root/file.txt .


but got this error: cp: 80: No such file or directory

How do I specify the port number in a scp command?
"
19730565	"How to remove files from git staging area?

I made changes to some of my files in my local repo, and then I did git add -A which I think added too many files to the staging area. How can I delete all the files from the staging area?

After I do that, I'll just manually do git add ""filename"".
"
30203752	"How do I duplicate a line or selection within Visual Studio Code?

Using Microsoft's Visual Studio Code, how do I duplicate a line of code and then move it up and down? (Similar to Sublime's cmd+shift+d behaviour)

It's a feature that I use constantly, and am struggling using Visual Studio Code without it.
"
4176328	"Undefined behavior and sequence points

What are ""sequence points""?
What is the relation between undefined behaviour and sequence points?
I often use funny and convoluted expressions like a[++i] = i;, to make myself feel better. Why should I stop using them?
If you've read this, be sure to visit the follow-up question Undefined behavior and sequence points reloaded.

(Note: This is meant to be an entry to Stack Overflow's C++ FAQ. If you want to critique the idea of providing an FAQ in this form, then the posting on meta that started all this would be the place to do that. Answers to that question are monitored in the C++ chatroom, where the FAQ idea started out in the first place, so your answer is very likely to get read by those who came up with the idea.)

"
221925	"Creating a byte array from a stream

What is the prefered method for creating a byte array from an input stream? 

Here is my current solution with .NET 3.5. 

Stream s;
byte[] b;

using (BinaryReader br = new BinaryReader(s))
{
    b = br.ReadBytes((int)s.Length);
}


Is it still a better idea to read and write chunks of the stream?
"
2172352	"In Bash, how can I check if a string begins with some value?

I would like to check if a string begins with ""node"" e.g. ""node001"". Something like

if [ $HOST == user* ]
  then
  echo yes
fi


How can I do it correctly?



I further need to combine expressions to check if HOST is either ""user1"" or begins with ""node""

if [ [[ $HOST == user1 ]] -o [[ $HOST == node* ]] ];
then
echo yes
fi

> > > -bash: [: too many arguments


How can I do it correctly?
"
2577174	"Join vs. sub-query

I am an old-school MySQL user and have always preferred JOIN over sub-query. But nowadays everyone uses sub-query, and I hate it; I don't know why.   

I lack the theoretical knowledge to judge for myself if there is any difference. Is a sub-query as good as a JOIN and therefore is there nothing to worry about?
"
2671496	"When to use static methods

I am wondering when to use static methods? Say if I have a class with a few getters and setters, a method or two, and I want those methods only to be invokable on an instance object of the class. Does this mean I should use a static method?
Example:
Obj x = new Obj();
x.someMethod();

...or:
Obj.someMethod(); // Is this the static way?

I'm rather confused!
"
743164	"How to emulate a do-while loop?

I need to emulate a do-while loop in a Python program. Unfortunately, the following straightforward code does not work:

list_of_ints = [ 1, 2, 3 ]
iterator = list_of_ints.__iter__()
element = None

while True:
  if element:
    print element

  try:
    element = iterator.next()
  except StopIteration:
    break

print ""done""


Instead of ""1,2,3,done"", it prints the following output:

[stdout:]1
[stdout:]2
[stdout:]3
None['Traceback (most recent call last):
', '  File ""test_python.py"", line 8, in <module>
    s = i.next()
', 'StopIteration
']


What can I do in order to catch the 'stop iteration' exception and break a while
loop properly?

An example of why such a thing may be needed is shown below as pseudocode.

State machine:

s = """"
while True :
  if state is STATE_CODE :
    if ""//"" in s :
      tokens.add( TOKEN_COMMENT, s.split( ""//"" )[1] )
      state = STATE_COMMENT
    else :
      tokens.add( TOKEN_CODE, s )
  if state is STATE_COMMENT :
    if ""//"" in s :
      tokens.append( TOKEN_COMMENT, s.split( ""//"" )[1] )
    else
      state = STATE_CODE
      # Re-evaluate same line
      continue
  try :
    s = i.next()
  except StopIteration :
    break

"
1403615	"Use jQuery to hide a DIV when the user clicks outside of it

I am using this code:

$('body').click(function() {
   $('.form_wrapper').hide();
});

$('.form_wrapper').click(function(event){
   event.stopPropagation();
});


And this HTML:

<div class=""form_wrapper"">
   <a class=""agree"" href=""javascript:;"">I Agree</a>
   <a class=""disagree"" href=""javascript:;"">Disagree</a>
</div>


The problem is that I have links inside the div and when they no longer work when clicked.
"
6654958	"Make body have 100% of the browser height

I want to make body have 100% of the browser height. Can I do that using CSS?
I tried setting height: 100%, but it doesn't work.
I want to set a background color for a page to fill the entire browser window, but if the page has little content I get a ugly white bar at the bottom.
"
1906445	"What is the difference between JDK and JRE?


Editors note: This question was asked in 2009 where the world was different. In 2022 the standard open sourced OpenJDK is JDK-only.


What is the difference between JDK and JRE?
What are their roles and when should I use one or the other?
"
3665115	"How to create a file in memory for user to download, but not through server?

Is there any way I can create a text file on the client side and prompt the user to download it, without any interaction with the server?
I know I can't write directly to their machine (security and all), but can I create and prompt them to save it?
"
625409	"How do I put an already-running process under nohup?

I have a process that is already running for a long time and don't want to end it.

How do I put it under nohup (that is, how do I cause it to continue running even if I close the terminal?)
"
310974	"What is tail call optimization?

Very simply, what is tail-call optimization?

More specifically, what are some small code snippets where it could be applied, and where not, with an explanation of why?
"
2889777	"Difference between HashMap, LinkedHashMap and TreeMap

What is the difference between HashMap, LinkedHashMap and TreeMap in Java? 
I don't see any difference in the output as all the three has keySet and values. What are Hashtables?

Map m1 = new HashMap();
m1.put(""map"", ""HashMap"");
m1.put(""schildt"", ""java2"");
m1.put(""mathew"", ""Hyden"");
m1.put(""schildt"", ""java2s"");
print(m1.keySet()); 
print(m1.values()); 

SortedMap sm = new TreeMap();
sm.put(""map"", ""TreeMap"");
sm.put(""schildt"", ""java2"");
sm.put(""mathew"", ""Hyden"");
sm.put(""schildt"", ""java2s"");
print(sm.keySet()); 
print(sm.values());

LinkedHashMap lm = new LinkedHashMap();
lm.put(""map"", ""LinkedHashMap"");
lm.put(""schildt"", ""java2"");
lm.put(""mathew"", ""Hyden"");
lm.put(""schildt"", ""java2s"");
print(lm.keySet()); 
print(lm.values());

"
779379	"Why is setTimeout(fn, 0) sometimes useful?

I've recently run into a rather nasty bug, wherein the code was loading a <select> dynamically via JavaScript.  This dynamically loaded <select> had a pre-selected value.  In IE6, we already had code to fix the selected <option>, because sometimes the <select>'s selectedIndex value would be out of sync with the selected <option>'s index attribute, as below:

field.selectedIndex = element.index;


However, this code wasn't working.  Even though the field's selectedIndex was being set correctly, the wrong index would end up being selected.  However, if I stuck an alert() statement in at the right time, the correct option would be selected.  Thinking this might be some sort of timing issue, I tried something random that I'd seen in code before:

var wrapFn = (function() {
    var myField = field;
    var myElement = element;

    return function() {
        myField.selectedIndex = myElement.index;
    }
})();
setTimeout(wrapFn, 0);


And this worked!

I've got a solution for my problem, but I'm uneasy that I don't know exactly why this fixes my problem.  Does anyone have an official explanation?  What browser issue am I avoiding by calling my function ""later"" using setTimeout()?
"
4862178	"Remove rows with all or some NAs (missing values) in data.frame

I'd like to remove the lines in this data frame that:

a) contain NAs across all columns. Below is my example data frame. 

             gene hsap mmul mmus rnor cfam
1 ENSG00000208234    0   NA   NA   NA   NA
2 ENSG00000199674    0   2    2    2    2
3 ENSG00000221622    0   NA   NA   NA   NA
4 ENSG00000207604    0   NA   NA   1    2
5 ENSG00000207431    0   NA   NA   NA   NA
6 ENSG00000221312    0   1    2    3    2


Basically, I'd like to get a data frame such as the following.

             gene hsap mmul mmus rnor cfam
2 ENSG00000199674    0   2    2    2    2
6 ENSG00000221312    0   1    2    3    2


b) contain NAs in only some columns, so I can also get this result:

             gene hsap mmul mmus rnor cfam
2 ENSG00000199674    0   2    2    2    2
4 ENSG00000207604    0   NA   NA   1    2
6 ENSG00000221312    0   1    2    3    2

"
11605917	"'this' vs $scope in AngularJS controllers

In the ""Create Components"" section of AngularJS's homepage, there is this example:

controller: function($scope, $element) {
  var panes = $scope.panes = [];
  $scope.select = function(pane) {
    angular.forEach(panes, function(pane) {
      pane.selected = false;
    });
    pane.selected = true;
  }
  this.addPane = function(pane) {
    if (panes.length == 0) $scope.select(pane);
    panes.push(pane);
  }
}


Notice how the select method is added to $scope, but the addPane method is added to this. If I change it to $scope.addPane, the code breaks.

The documentation says that there in fact is a difference, but it doesn't mention what the difference is:


  Previous versions of Angular (pre 1.0 RC) allowed you to use this interchangeably with the $scope method, but this is no longer the case. Inside of methods defined on the scope this and $scope are interchangeable (angular sets this to $scope), but not otherwise inside your controller constructor.


How does this and $scope work in AngularJS controllers?
"
14637979	"How to permanently set $PATH on Linux/Unix

On Linux, how can I add a directory to the $PATH so it remains persistent across different sessions?
Background
I'm trying to add a directory to my path so it will always be in my Linux path. I've tried:
export PATH=$PATH:/path/to/dir

This works, however each time I exit the terminal and start a new terminal instance, this path is lost, and I need to run the export command again.
How can I do it so this will be set permanently?
"
1497958	"How do I use vim registers?

I only know of one instance using registers is via CtrlR* whereby I paste text from a clipboard. 

What are other uses of registers? How to use them? 

Everything you know about VI registers (let's focus on vi 7.2) -- share with us.
"
1780599	"What is the meaning of ""POSIX""?

What is POSIX? I have read the Wikipedia article and I read it every time I encounter the term. The fact is that I never really understood what it is.

Can anyone please explain it to me by explaining ""the need for POSIX"" too?
"
4535298	"How do I rotate the Android emulator display?

How can I rotate the Android emulator display to see it in landscape mode?
"
10679214	"How do you set the Content-Type header for an HttpClient request?

I'm trying to set the Content-Type header of an HttpClient object as required by an API I am calling.

I tried setting the Content-Type like below:

using (var httpClient = new HttpClient())
{
    httpClient.BaseAddress = new Uri(""http://example.com/"");
    httpClient.DefaultRequestHeaders.Add(""Accept"", ""application/json"");
    httpClient.DefaultRequestHeaders.Add(""Content-Type"", ""application/json"");
    // ...
}


It allows me to add the Accept header but when I try to add Content-Type it throws the following exception:


  Misused header name. Make sure request headers are used with
  HttpRequestMessage, response headers with HttpResponseMessage, and
  content headers with HttpContent objects.


How can I set the Content-Type header in a HttpClient request?
"
437589	"How do I unload (reload) a Python module?

I have a long-running Python server and would like to be able to upgrade a service without restarting the server. What's the best way do do this?

if foo.py has changed:
    unimport foo  <-- How do I do this?
    import foo
    myfoo = foo.Foo()

"
10214827	"Find which version of package is installed with pip

Using pip, is it possible to figure out which version of a package is currently installed?

I know about pip install XYZ --upgrade but I am wondering if there is anything like pip info XYZ.  If not what would be the best way to tell what version I am currently using.
"
1552749	"Difference between CR LF, LF and CR line break types?

I'd like to know the difference (with examples if possible) between
CR LF (Windows), LF (Unix) and CR (Macintosh) line break types.
"
1838873	"Visualizing branch topology in Git

I'm playing with Git in isolation on my own machine, and I find it difficult to maintain a mental model of all my branches and commits. I know I can do a git log to see the commit history from where I am, but is there a way to see the entire branch topography, something like these ASCII maps that seem to be used everywhere for explaining branches?
      .-A---M---N---O---P
     /     /   /   /   /
    I     B   C   D   E
     \   /   /   /   /
      `-------------'

It just feels like someone coming along and trying to pick up my repository would have difficulty working out exactly what was going on.
I guess I'm influenced by AccuRev's stream browser...
"
4744751	"How do I redirect with JavaScript?

How do you redirect to a page from another page with JavaScript?
"
8684609	"Where can I find php.ini?

A few years ago I installed Apache 2.2x and PHP 5.3.1 on a Linux server I maintain.  I used .tar.gz's and built them as instructed (instead of rpms and what-have-you). And all was fine.
Today I need to install this which seems like a PHP library.  I went through all the steps up to make install, and I found ibm_db2.so in $PHP_HOME/lib/extensions/somecomplicatedname/ibm_db2.so.
The great catch is the last step is to configure file php.ini, but there aren't any php.ini files on my system. Horror of horrors. PHP works fine, except of course for this newfangled ibm_db2 thingamajig that I want to use so somebody can use a GUI to tinker with DB2. (I tried a small PHP script which fails and indicates that the ibm_db2 functions are not available.)
I have to deal with PHP once every few years, so please enlighten me at a very basic level about what I could do to enable web-based GUI access to DB2.
"
347949	"How to convert a std::string to const char* or char*

How can I convert an std::string to a char* or a const char*?
"
2472254	"When should I use git pull --rebase?

I know of some people who use git pull --rebase by default and others who insist never to use it.  I believe I understand the difference between merging and rebasing, but I'm trying to put this in the context of git pull.  Is it just about not wanting to see lots of merge commit messages, or are there other issues?
"
5901378	"What exactly is a Maven Snapshot and why do we need it?

I am a bit confused about the meaning of a Maven Snapshot and why we build one?
"
9607295	"Calculate RSA key fingerprint

I need to do the SSH key audit for GitHub, but I am not sure how do find my RSA key fingerprint. I originally followed a guide to generate an SSH key on Linux.

What is the command I need to enter to find my current RSA key fingerprint?
"
338206	"Why can't I use switch statement on a String?

Is this functionality going to be put into a later Java version?

Can someone explain why I can't do this, as in, the technical way Java's switch statement works?
"
446892	"How to find event listeners on a DOM node in JavaScript or in debugging?

I have a page where some event listeners are attached to input boxes and select boxes. Is there a way to find out which event listeners are observing a particular DOM node and for what event?

Events are attached using:


Prototype's Event.observe;
DOM's addEventListener;
As element attribute element.onclick.

"
1105253	"How would I extract a single file (or changes to a file) from a git stash?

Is it possible to extract a single file or diff of a file from a git stash without popping the stash changeset off?
"
19622198	"What does set -e mean in a bash script?

I'm studying the content of this preinst file that the script executes before that package is unpacked from its Debian archive (.deb) file.

The script has the following code:

#!/bin/bash
set -e
# Automatically added by dh_installinit
if [ ""$1"" = install ]; then
   if [ -d /usr/share/MyApplicationName ]; then
     echo ""MyApplicationName is just installed""
     return 1
   fi
   rm -Rf $HOME/.config/nautilus-actions/nautilus-actions.conf
   rm -Rf $HOME/.local/share/file-manager/actions/*
fi
# End automatically added section


My first query is about the line:

set -e


I think that the rest of the script is pretty simple: It checks whether the Debian/Ubuntu package manager is executing an install operation. If it is, it checks whether my application has just been installed on the system. If it has, the script prints the message ""MyApplicationName is just installed"" and ends (return 1 mean that ends with an “error”, doesn’t it?).

If the user is asking the Debian/Ubuntu package system to install my package, the script also deletes two directories.

Is this right or am I missing something?
"
538996	"Constants in Objective-C

I'm developing a Cocoa application, and I'm using constant NSStrings as ways to store key names for my preferences.

I understand this is a good idea because it allows easy changing of keys if necessary.
Plus, it's the whole 'separate your data from your logic' notion.


  Anyway, is there a good way to make these constants defined once for the whole application?  


I'm sure that there's an easy and intelligent way, but right now my classes just redefine the ones they use. 
"
1014203	"Best way to use Google's hosted jQuery, but fall back to my hosted library on Google fail

What would be a good way to attempt to load the hosted jQuery at Google (or other Google hosted libs), but load my copy of jQuery if the Google attempt fails?

I'm not saying Google is flaky. There are cases where the Google copy is blocked (apparently in Iran, for instance).

Would I set up a timer and check for the jQuery object?

What would be the danger of both copies coming through?

Not really looking for answers like ""just use the Google one"" or ""just use your own."" I understand those arguments. I also understand that the user is likely to have the Google version cached. I'm thinking about fallbacks for the cloud in general.



Edit: This part added...

Since Google suggests using google.load to load the ajax libraries, and it performs a callback when done, I'm wondering if that's the key to serializing this problem.

I know it sounds a bit crazy. I'm just trying to figure out if it can be done in a reliable way or not.



Update: jQuery now hosted on Microsoft's CDN.

http://www.asp.net/ajax/cdn/
"
9847580	"How to detect Safari, Chrome, IE, Firefox and Opera browsers?

I have 5 addons/extensions for Firefox, Chrome, Internet Explorer(IE), Opera, and Safari.
How can I correctly recognize the user browser and redirect (once an install button has been clicked) to download the corresponding addon?
"
941594	"Understanding the Rails Authenticity Token

What is the Authenticity Token in Rails?
"
4782068	"Can I set subject/content of email using mailto:?

Is it possible to set the subject/content of email when I use mailto:?
"
30095376	"How do I search for files in Visual Studio Code?

I am used to Resharper where I can search for files, not the content, but the filename, which makes it quick to open new files.

Is this feature implemented in Visual Studio Code and is there a shortcut for it?
"
356950	"What are C++ functors and their uses?

I keep hearing a lot about functors in C++. Can someone give me an overview as to what they are and in what cases they would be useful?
"
4990718	"How can I write a `try`/`except` block that catches all exceptions?

How can I write a try/except block that catches all exceptions?
"
3964681	"Find all files in a directory with extension .txt in Python

How can I find all the files in a directory having the extension .txt in python?
"
4148499	"How to style a checkbox using CSS

I am trying to style a checkbox using the following:



<input type=""checkbox"" style=""border:2px dotted #00f;display:block;background:#ff0000;"" />




But the style is not applied. The checkbox still displays its default style. How do I give it the specified style?
"
12289853	"not:first-child selector

I have a div tag containing several ul tags.

I'm able to set CSS properties for the first ul tag only:

div ul:first-child {
    background-color: #900;
}


However, my following attempts to set CSS properties for each other ul tag except the first one don't work:

div ul:not:first-child {
    background-color: #900;
}

div ul:not(:first-child) {
    background-color: #900;
}

div ul:first-child:after {
    background-color: #900;
}


How can I write in CSS: ""each element, except the first""?
"
42796887	"Switch focus between editor and integrated terminal

Does anyone know the keyboard shortcut (Mac and Linux) to switch the focus between editor and integrated terminal in Visual Studio Code?
"
582185	"How can I disable landscape mode in Android?

How can I disable landscape mode for some of the views in my Android app?
"
1571648	"Tab space instead of multiple non-breaking spaces (""nbsp"")?

Is it possible to insert a tab character in HTML instead of having to type &nbsp; four times?
"
10510462	"Force ""git push"" to overwrite remote files

I want to push my local files, and have them on a remote repo, without having to deal with merge conflicts. I just want my local version to have priority over the remote one.

How can I do this with Git?
"
14704105	"Search text in stored procedure in SQL Server

I want to search a text from all my database stored procedures. I use the below SQL:
SELECT DISTINCT
       o.name AS Object_Name,
       o.type_desc
FROM sys.sql_modules m
       INNER JOIN
       sys.objects o
         ON m.object_id = o.object_id
WHERE m.definition Like '%[ABD]%';

I want to search for [ABD] in all stored procedures including square brackets, but it's not giving the proper result. How can I change my query to achieve this?
"
450799	"Shell command to sum integers, one per line?

I am looking for a command that will accept (as input) multiple lines of text, each line containing a single integer, and output the sum of these integers.

As a bit of background, I have a log file which includes timing measurements. Through grepping for the relevant lines and a bit of sed reformatting I can list all of the timings in that file.  I would like to work out the total. I can pipe this intermediate output to any command in order to do the final sum.  I have always used expr in the past, but unless it runs in RPN mode I do not think it is going to cope with this (and even then it would be tricky).

How can I get the summation of integers?
"
1069992	"JPA EntityManager: Why use persist() over merge()?

EntityManager.merge() can insert new objects and update existing ones.

Why would one want to use persist() (which can only create new objects)?
"
1361340	"How can I do 'insert if not exists' in MySQL?

I started by googling and found the article How to write INSERT if NOT EXISTS queries in standard SQL which talks about mutex tables.
I have a table with ~14 million records. If I want to add more data in the same format, is there a way to ensure the record I want to insert does not already exist without using a pair of queries (i.e., one query to check and one to insert is the result set is empty)?
Does a unique constraint on a field guarantee the insert will fail if it's already there?
It seems that with merely a constraint, when I issue the insert via PHP, the script croaks.
"
123559	"How to validate phone numbers using regex

I'm trying to put together a comprehensive regex to validate phone numbers. Ideally it would handle international formats, but it must handle US formats, including the following:


1-234-567-8901
1-234-567-8901 x1234
1-234-567-8901 ext1234
1 (234) 567-8901
1.234.567.8901
1/234/567/8901
12345678901


I'll answer with my current attempt, but I'm hoping somebody has something better and/or more elegant.
"
600207	"How to check if a service is running on Android?

How do I check if a background service is running?

I want an Android activity that toggles the state of the service -- it lets me turn it on if it is off and off if it is on.
"
4250063	"How to .gitignore all files/folder in a folder, but not the folder itself?

I want to check in a blank folder to my Git repository. Effectively, I need to ignore all of the files and folders within the folder, but not the folder itself. How can I do this? What should I put in my .gitignore file?
For those wondering why I would want to do this, I have an ""upload"" directory in my repository. I want to commit the blank directory, but without all the contents.
"
8499633	"How to display Base64 images in HTML

I'm having trouble displaying a Base64 image inline.
How can I do it?
<!DOCTYPE html>
<html>
  <head>
    <title>Display Image</title>
  </head>
  <body>
    <img style='display:block; width:100px;height:100px;' id='base64image'
       src='data:image/jpeg;base64, LzlqLzRBQ... <!-- Base64 data -->' />
  </body>
</html>

"
24885223	"Why doesn't RecyclerView have onItemClickListener()?

I was exploring RecyclerView and I was surprised to see that RecyclerView does not have onItemClickListener().

I've two question.

Main Question

I want to know why Google removed onItemClickListener()? 

Is there a performance issue or something else?

Secondary Question

I solved my problem by writing onClick in my RecyclerView.Adapter:

public static class ViewHolder extends RecyclerView.ViewHolder implements OnClickListener {

    public TextView txtViewTitle;
    public ImageView imgViewIcon;

    public ViewHolder(View itemLayoutView) {
        super(itemLayoutView);
        txtViewTitle = (TextView) itemLayoutView.findViewById(R.id.item_title);
        imgViewIcon = (ImageView) itemLayoutView.findViewById(R.id.item_icon);
    }

    @Override
    public void onClick(View v) {

    }
}


Is this ok / is there any better way?
"
26245139	"How to create RecyclerView with multiple view types

From Create dynamic lists with RecyclerView:
When we create a RecyclerView.Adapter we have to specify ViewHolder that will bind with the adapter.
public class MyAdapter extends RecyclerView.Adapter<MyAdapter.ViewHolder> {

    private String[] mDataset;

    public MyAdapter(String[] myDataset) {
        mDataset = myDataset;
    }

    public static class ViewHolder extends RecyclerView.ViewHolder {
        public TextView mTextView;
        public ViewHolder(TextView v) {
            super(v);
            mTextView = v;
        }
    }

    @Override
    public MyAdapter.ViewHolder onCreateViewHolder(ViewGroup parent, int viewType) {
        View v = LayoutInflater.from(parent.getContext()).inflate(R.layout.some_layout, parent, false);

        //findViewById...

        ViewHolder vh = new ViewHolder(v);
        return vh;
    }

    @Override
    public void onBindViewHolder(ViewHolder holder, int position) {
        holder.mTextView.setText(mDataset[position]);
    }

    @Override
    public int getItemCount() {
        return mDataset.length;
    }
}

Is it possible to create RecyclerView with multiple view types?
"
4716503	"Reading a plain text file in Java

It seems there are different ways to read and write data of files in Java.
I want to read ASCII data from a file. What are the possible ways and their differences?
"
29285897	"What is the difference between ( for... in ) and ( for... of ) statements?

I know what is a for... in loop (it iterates over the keys), but I have heard about for... of for the first time (it iterates over values).
I am confused about for... of loop.
var arr = [3, 5, 7];
arr.foo = ""hello"";
    
for (var i in arr) {
  console.log(i); // logs ""0"", ""1"", ""2"", ""foo""
}
    
for (var i of arr) {
  console.log(i); // logs ""3"", ""5"", ""7""
  // it doesn't log ""3"", ""5"", ""7"", ""hello""
}

I understand that for... of iterates over property values. Then why doesn't it log ""3"", ""5"", ""7"", ""hello"" instead of ""3"", ""5"", ""7""?
Unlike for... in loop, which iterates over each key (""0"", ""1"", ""2"", ""foo"") and also iterates over the foo key, the for... of does not iterate over the value of foo property, i.e., ""hello"". Why it is like that?
Here I console for... of loop. It should log ""3"", ""5"", ""7"",""hello"" but it logs ""3"", ""5"", ""7"". Why?
Example Link
"
858181	"How to check a not-defined variable in JavaScript

I wanted to check whether the variable is defined or not. For example, the following throws a not-defined error  

alert( x );


How can I catch this error?
"
2528111	"How can I calculate the number of lines changed between two commits in Git?

Is there any easy way to calculate the number of lines changed between two commits in Git?
I know I can do a git diff, and count the lines, but this seems tedious. I'd also like to know how I can do this, including only my own commits in the line counts.
"
2739376	"Definition of ""downstream"" and ""upstream""

I've started playing with Git and have come across the terms ""upstream"" and ""downstream"".  I've seen these before but never understood them fully.  What do these terms mean in the context of SCMs (Software Configuration Management tools) and source code?
"
4912092	"Using HTML5/Canvas/JavaScript to take in-browser screenshots

Google's ""Report a Bug"" or ""Feedback Tool"" lets you select an area of your browser window to create a screenshot that is submitted with your feedback about a bug.

Screenshot by Jason Small, posted in a duplicate question. 
How are they doing this?  Google's JavaScript feedback API is loaded from here and their overview of the feedback module will demonstrate the screenshot capability.
"
