INPUT:question_id	INPUT:question
69913	"Why don't self-closing script elements work?

What is the reason browsers do not correctly recognize:

<script src=""foobar.js"" /> <!-- self-closing script element -->


Only this is recognized:

<script src=""foobar.js""></script>


Does this break the concept of XHTML support?

Note: This statement is correct at least for all IE (6-8 beta 2).
"
1107220	"How can I select an element by name with jQuery?

I have a table column I’m trying to expand and hide. jQuery seems to hide the <td> elements when I select it by class but not by the element’s name.
For example:
$("".bold"").hide(); // Selecting by class works.
$(""tcol1"").hide(); // Selecting by name does not work.

Note the HTML below. The second column has the same name for all rows.  How could I create this collection using the name attribute?
<tr>
  <td>data1</td>
  <td name=""tcol1"" class=""bold""> data2</td>
</tr>
<tr>
  <td>data1</td>
  <td name=""tcol1"" class=""bold""> data2</td>
</tr>
<tr>
  <td>data1</td>
  <td name=""tcol1"" class=""bold""> data2</td>
</tr>

"
4870328	"Read environment variables in Node.js

Is there a way to read environment variables in Node.js code?

Like for example Python's os.environ['HOME'].
"
1986386	"How to check if a value exists in an array in Ruby

I have a value 'Dog' and an array ['Cat', 'Dog', 'Bird']. 

How do I check if it exists in the array without looping through it? Is there a simple way of checking if the value exists, nothing more?
"
1056728	"Where can I find documentation on formatting a date in JavaScript?

I noticed that JavaScript's new Date() function is very smart in accepting dates in several formats.

Xmas95 = new Date(""25 Dec, 1995 23:15:00"")
Xmas95 = new Date(""2009 06 12,12:52:39"")
Xmas95 = new Date(""20 09 2006,12:52:39"")


I could not find documentation anywhere showing all the valid string formats while calling new Date() function.

This is for converting a string to a date. If we look at the opposite side, that is, converting a date object to a string, until now I was under the impression that JavaScript doesn't have a built-in API to format a date object into a string.


  Editor's note: The following approach is the asker's attempt that worked on a particular browser but does not work in general; see the answers on this page to see some actual solutions.


Today, I played with the toString() method on the date object and surprisingly it serves the purpose of formatting date to strings.

var d1 = new Date();
d1.toString('yyyy-MM-dd');       //Returns ""2009-06-29"" in Internet Explorer, but not Firefox or Chrome
d1.toString('dddd, MMMM ,yyyy')  //Returns ""Monday, June 29,2009"" in Internet Explorer, but not Firefox or Chrome


Also here I couldn't find any documentation on all the ways we can format the date object into a string.

Where is the documentation which lists the format specifiers supported by the Date() object?
"
1463340	"How can I revert multiple Git commits?

I have a Git repository that looks like this:
A <- B <- C <- D <- HEAD

I want the head of the branch to point to A, i.e., I want B, C, D, and HEAD to disappear and I want head to be synonymous with A.
It sounds like I can either try to rebase (doesn't apply, since I've pushed changes in between), or revert. But how do I revert multiple commits? Do I revert one at a time? Is the order important?
"
75980	"When are you supposed to use escape instead of encodeURI / encodeURIComponent?

When encoding a query string to be sent to a web server - when do you use escape() and when do you use encodeURI() or encodeURIComponent():

Use escape:

escape(""% +&="");


OR

use encodeURI() / encodeURIComponent()

encodeURI(""http://www.google.com?var1=value1&var2=value2"");

encodeURIComponent(""var1=value1&var2=value2"");

"
5210535	"Passing data between view controllers

I'm new to iOS and Objective-C and the whole MVC paradigm and I'm stuck with the following:
I have a view that acts as a data entry form and I want to give the user the option to select multiple products. The products are listed on another view with a UITableViewController and I have enabled multiple selections.
How do I transfer the data from one view to another? I will be holding the selections on the UITableView in an array, but how do I then pass that back to the previous data entry form view so it can be saved along with the other data to Core Data on submission of the form?
I have surfed around and seen some people declare an array in the app delegate. I read something about singletons, but I don't understand what these are and I read something about creating a data model.
What would be the correct way of performing this and how would I go about it?
"
8933237	"How do I check if directory exists in Python?

How do I check if a directory exists?
"
10636611	"How does the 'Access-Control-Allow-Origin' header work?

Apparently, I have completely misunderstood its semantics. I thought of something like this:

A client downloads JavaScript code MyCode.js from http://siteA - the origin.
The response header of MyCode.js contains Access-Control-Allow-Origin: http://siteB, which I thought meant that MyCode.js was allowed to make cross-origin references to the site B.
The client triggers some functionality of MyCode.js, which in turn make requests to http://siteB, which should be fine, despite being cross-origin requests.

Well, I am wrong. It does not work like this at all. So, I have read Cross-origin resource sharing and attempted to read Cross-Origin Resource Sharing in w3c recommendation.
One thing is sure - I still do not understand how I am supposed to use this header.
I have full control of both site A and site B. How do I enable the JavaScript code downloaded from the site A to access resources on the site B using this header?
P.S.: I do not want to utilize JSONP.
"
10865025	"Merge/flatten an array of arrays

I have a JavaScript array like:

[[""$6""], [""$12""], [""$25""], [""$25""], [""$18""], [""$22""], [""$10""]]


How would I go about merging the separate inner arrays into one like:

[""$6"", ""$12"", ""$25"", ...]

"
4700614	"How to put the legend outside the plot

I have a series of 20 plots (not subplots) to be made in a single figure. I want the legend to be outside of the box. At the same time, I do not want to change the axes, as the size of the figure gets reduced.

I want to keep the legend box outside the plot area (I want the legend to be outside at the right side of the plot area).
Is there a way that I reduce the font size of the text inside the legend box, so that the size of the legend box will be small?

"
2276572	"How do you do block comments in YAML?

How do I comment a block of lines in YAML?
"
596467	"How do I convert a float number to a whole number in JavaScript?

I'd like to convert a float to a whole number in JavaScript. Actually, I'd like to know how to do BOTH of the standard conversions: by truncating and by rounding. And efficiently, not via converting to a string and parsing.
"
45015	"Safely turning a JSON string into an object

Given a string of JSON data, how can I safely turn that string into a JavaScript object?

Obviously I can do this unsafely with something like:

var obj = eval(""("" + json + ')');


but that leaves me vulnerable to the JSON string containing other code, which it seems very dangerous to simply eval.
"
170986	"What is the best way to add options to a select from a JavaScript object with jQuery?

What is the best method for adding options to a <select> from a JavaScript object using jQuery?

I'm looking for something that I don't need a plugin to do, but I would also be interested in the plugins that are out there.

This is what I did:

selectValues = { ""1"": ""test 1"", ""2"": ""test 2"" };

for (key in selectValues) {
  if (typeof (selectValues[key] == 'string') {
    $('#mySelect').append('<option value=""' + key + '"">' + selectValues[key] + '</option>');
  }
}


A clean/simple solution:

This is a cleaned up and simplified version of matdumsa's:

$.each(selectValues, function(key, value) {
     $('#mySelect')
          .append($('<option>', { value : key })
          .text(value));
});


Changes from matdumsa's: (1) removed the close tag for the option inside append() and (2) moved the properties/attributes into an map as the second parameter of append().
"
1296646	"Sort (order) data frame rows by multiple columns

I want to sort a data frame by multiple columns. For example, with the data frame below I would like to sort by column 'z' (descending) then by column 'b' (ascending):
dd <- data.frame(b = factor(c(""Hi"", ""Med"", ""Hi"", ""Low""), 
      levels = c(""Low"", ""Med"", ""Hi""), ordered = TRUE),
      x = c(""A"", ""D"", ""A"", ""C""), y = c(8, 3, 9, 9),
      z = c(1, 1, 1, 2))
dd
    b x y z
1  Hi A 8 1
2 Med D 3 1
3  Hi A 9 1
4 Low C 9 2

"
1471994	"What is setup.py?

What is setup.py and how can it be configured or used?
"
4482686	"Check synchronously if file/directory exists in Node.js

How can I synchronously check, using node.js, if a file or directory exists?
"
9942594	"UnicodeEncodeError: 'ascii' codec can't encode character u'\xa0' in position 20: ordinal not in range(128)

I'm having problems dealing with unicode characters from text fetched from different web pages (on different sites). I am using BeautifulSoup. 

The problem is that the error is not always reproducible; it sometimes works with some pages, and sometimes, it barfs by throwing a UnicodeEncodeError. I have tried just about everything I can think of, and yet I have not found anything that works consistently without throwing some kind of Unicode-related error.

One of the sections of code that is causing problems is shown below:

agent_telno = agent.find('div', 'agent_contact_number')
agent_telno = '' if agent_telno is None else agent_telno.contents[0]
p.agent_info = str(agent_contact + ' ' + agent_telno).strip()


Here is a stack trace produced on SOME strings when the snippet above is run:

Traceback (most recent call last):
  File ""foobar.py"", line 792, in <module>
    p.agent_info = str(agent_contact + ' ' + agent_telno).strip()
UnicodeEncodeError: 'ascii' codec can't encode character u'\xa0' in position 20: ordinal not in range(128)


I suspect that this is because some pages (or more specifically, pages from some of the sites) may be encoded, whilst others may be unencoded. All the sites are based in the UK and provide data meant for UK consumption - so there are no issues relating to internalization or dealing with text written in anything other than English.

Does anyone have any ideas as to how to solve this so that I can CONSISTENTLY fix this problem?
"
10286204	"What is the ""right"" JSON date format?

I've seen so many different standards for the JSON date format:

""\""\\/Date(1335205592410)\\/\""""         .NET JavaScriptSerializer
""\""\\/Date(1335205592410-0500)\\/\""""    .NET DataContractJsonSerializer
""2012-04-23T18:25:43.511Z""              JavaScript built-in JSON object
""2012-04-21T18:25:43-05:00""             ISO 8601


Which one is the right one? Or best? Is there any sort of standard on this?
"
16981921	"Relative imports in Python 3

I want to import a function from another file in the same directory.
Usually, one of the following works:
from .mymodule import myfunction

from mymodule import myfunction

...but the other one gives me one of these errors:
ImportError: attempted relative import with no known parent package

ModuleNotFoundError: No module named 'mymodule'

SystemError: Parent module '' not loaded, cannot perform relative import

Why is this?
"
1676632	"What's a quick way to comment/uncomment lines in Vim?

I have a Ruby code file open in vi, there are lines commented out with #:

class Search < ActiveRecord::Migration
  def self.up
    # create_table :searches do |t|
    #   t.integer :user_id
    #   t.string :name
    #   t.string :all_of
    #   t.string :any_of
    #   t.string :none_of
    #   t.string :exact_phrase
    # 
    #   t.timestamps
    # end
  end

  def self.down
    # drop_table :searches
  end
end


Say I want to uncomment all the lines in the first def ... end section. What's an efficient way to do that in Vim?

In general, I'm looking for an easy and fluid way to comment and uncomment lines. Here I'm dealing with Ruby code, but it could be JavaScript (//) or Haml (-#).
"
3352664	"How can I ""add existing frameworks"" in Xcode 4?

I can't find the good old ""Add existing frameworks"" option. How do I do this?

We're talking about Xcode 4 DP2 (in the context of iPhone development, as far as it matters...).
"
5761960	"What is the difference between match_parent and fill_parent?

I'm a little confused about two XML properties: match_parent and fill_parent. It seems that both are the same. Is there any difference between them?
"
507343	"Using Git with Visual Studio

As a long-time Visual SourceSafe user (and hater) I was discussing switching to SVN with a colleague; he suggested using Git instead. Since, apparently, it can be used as peer-to-peer without a central server (we are a 3-developer team). 

I have not been able to find anything about tools that integrate Git with Visual Studio, though - does such a thing exist? 

What are the technologies available for using Git with Visual Studio? And what do I need to know about how they differ before I begin?
"
7837456	"How to compare arrays in JavaScript?

I'd like to compare two arrays... ideally, efficiently. Nothing fancy, just true if they are identical, and false if not. Not surprisingly, the comparison operator doesn't seem to work.

var a1 = [1,2,3];
var a2 = [1,2,3];
console.log(a1==a2);    // Returns false
console.log(JSON.stringify(a1)==JSON.stringify(a2));    // Returns true


JSON encoding each array does, but is there a faster or ""better"" way to simply compare arrays without having to iterate through each value?
"
343646	"Ignoring directories in Git repositories on Windows

How can I ignore directories or folders in Git using msysgit on Windows?
"
1050222	"What is the difference between concurrency and parallelism?

What is the difference between concurrency and parallelism?
"
16151018	"How to fix npm throwing error without sudo

I just installed node and npm through the package on nodejs.org, and whenever I try to search or install something with npm, it throws the following error unless I sudo the command.  I have a feeling this is a permissions issue?  I am already the admin.
npm ERR! Error: EACCES, open '/Users/chietala/.npm/-/all/.cache.json'
npm ERR!  { [Error: EACCES, open '/Users/chietala/.npm/-/all/.cache.json']
npm ERR!   errno: 3,
npm ERR!   code: 'EACCES',
npm ERR!   path: '/Users/chietala/.npm/-/all/.cache.json' }
npm ERR! 
npm ERR! Please try running this command again as root/Administrator.

npm ERR! System Darwin 12.2.0
npm ERR! command ""node"" ""/usr/local/bin/npm"" ""search"" ""bower""
npm ERR! cwd /Users/chietala
npm ERR! node -v v0.10.4
npm ERR! npm -v 1.2.18
npm ERR! path /Users/chietala/.npm/-/all/.cache.json
npm ERR! code EACCES
npm ERR! errno 3
npm ERR! stack Error: EACCES, open '/Users/chietala/.npm/-/all/.cache.json'
npm ERR! 
npm ERR! Additional logging details can be found in:
npm ERR!     /Users/chietala/npm-debug.log
npm ERR! not ok code 0

"
6002254	"Get the current year in JavaScript

How do I get the current year in JavaScript?
"
15286075	"Difference between git stash pop and git stash apply

I've been using git stash pop for quite some time. I recently found out about the git stash apply command. When I tried it out, it seemed to work the same as git stash pop. 

What is the difference between git stash pop and git stash apply?
"
2507766	"Merge / convert multiple PDF files into one PDF

How could I merge / convert multiple PDF files into one large PDF file?

I tried the following, but the content of the target file was not as expected:

convert file1.pdf file2.pdf merged.pdf


I need a very simple/basic command line (CLI) solution. Best would be if I could pipe the output of the merge / convert straight into pdf2ps ( as originally attempted in my previously asked question here: Linux piping ( convert -> pdf2ps -> lp) ).
"
295104	"What is the difference between a field and a property?

In C#, what makes a field different from a property, and when should a field be used instead of a property?
"
840501	"How do function pointers in C work?

I had some experience lately with function pointers in C.

So going on with the tradition of answering your own questions, I decided to make a small summary of the very basics, for those who need a quick dive-in to the subject.
"
456211	"Activity restart on rotation Android

In my Android application, when I rotate the device (slide out the keyboard) then my Activity is restarted (onCreate is called). Now, this is probably how it's supposed to be, but I do a lot of initial setting up in the onCreate method, so I need either:


Put all the initial setting up in another function so it's not all lost on device rotation or
Make it so onCreate is not called again and the layout just adjusts or
Limit the app to just portrait so that onCreate is not called.

"
10376206	"What is the preferred Bash shebang (""#!"")?

Is there any Bash shebang objectively better than the others for most uses?


#!/usr/bin/env bash
#!/bin/bash
#!/bin/sh
#!/bin/sh -
etc


I vaguely recall a long time ago hearing that adding a dash to the end prevents someone passing a command to your script, but can’t find any details on that.
"
2204250	"Check if checkbox is checked with jQuery

How can I check if a checkbox in a checkbox array is checked using the id of the checkbox array?

I am using the following code, but it always returns the count of checked checkboxes regardless of id.

function isCheckedById(id) {
    alert(id);
    var checked = $(""input[@id="" + id + ""]:checked"").length;
    alert(checked);

    if (checked == 0) {
        return false;
    } else {
        return true;
    }
}

"
112396	"How do I remove the passphrase for the SSH key without having to create a new key?

I set a passphrase when creating a new SSH key on my laptop. But, as I realise now, this is quite painful when you are trying to commit (Git and SVN) to a remote location over SSH many times in an hour.

One way I can think of is, delete my SSH keys and create new. Is there a way to remove the passphrase, while still keeping the same keys?
"
4592493	"Check if element exists in jQuery

How do I check if an element exists if the element is created by .append() method?
$('elemId').length doesn't work for me.
"
372865	"Path.Combine for URLs?

Path.Combine is handy, but is there a similar function in the .NET framework for URLs?

I'm looking for syntax like this:

Url.Combine(""http://MyUrl.com/"", ""/Images/Image.jpg"")


which would return:

""http://MyUrl.com/Images/Image.jpg""
"
14667713	"How to convert a string to number in TypeScript?

Given a string representation of a number, how can I convert it to number type in TypeScript?

var numberString: string = ""1234"";
var numberValue: number = /* what should I do with `numberString`? */;

"
2514445	"Turning off auto indent when pasting text into vim

I am making the effort to learn Vim.

When I paste code into my document from the clipboard, I get extra spaces at the start of each new line:

line
  line
    line


I know you can turn off auto indent but I can't get it to work because I have some other settings conflicting or something (which look pretty obvious in my .vimrc but don't seem to matter when I take them out). 

How do I turn off auto indenting when I paste code but still have vim auto indent when I am writing code?  Here is my .vimrc file:

set expandtab  
set tabstop=2  
set shiftwidth=2  
set autoindent  
set smartindent  
set bg=dark  
set nowrap  

"
6839398	"Find when a file was deleted in Git

I have a Git repository with n commits.

I have a file that I need, and that used to be in the repository, and that I suddenly look for and think ""Oh! Where'd that file go?""

Is there a (series of) Git command(s) that will tell me that ""file really_needed.txt was deleted at commit n-13""?

In other words, without looking at every individual commit, and knowing that my Git repo has every change of every file, can I quickly find the last commit that HAS that file, so I can get it back?
"
8981194	"Changing git commit message after push (given that no one pulled from remote)

I have made a git commit and subsequent push. I would like to change the commit message. If I understand correctly, this is not advisable because someone might have pulled from the remote repository before I make such changes. What if I know that no one has pulled? 

Is there a way to do this?
"
3482742	"What is the difference between gravity and layout_gravity in Android?

I know we can set the following values to the android:gravity and  android:layout_gravity properties:


center
center_vertical
center_horizontal, etc.


But I am confused regarding both of these.

What is the difference between the usage of android:gravity and android:layout_gravity?
"
3561381	"Custom HTTP headers : naming conventions

Several of our users have asked us to include data relative to their account in the HTTP headers of requests we send them, or even responses they get from our API.
What is the general convention to add custom HTTP headers, in terms of naming, format... etc.

Also, feel free to post any smart usage of these that you stumbled upon on the web; We're trying to implement this using what's best out there as a target :)
"
3593420	"Is there a way to get the source code from an APK file?

The hard drive on my laptop just crashed and I lost all the source code for an app that I have been working on for the past two months.
All I have is the APK file that is stored in my email from when I sent it to a friend. 

Is there any way to extract my source code from this APK file?
"
119506	"Virtual member call in a constructor

I'm getting a warning from ReSharper about a call to a virtual member from my objects constructor. 

Why would this be something not to do?
"
276927	"Can I concatenate multiple MySQL rows into one field?

Using MySQL, I can do something like:

SELECT hobbies FROM peoples_hobbies WHERE person_id = 5;


My Output:

shopping
fishing
coding


but instead I just want 1 row, 1 col:

Expected Output:

shopping, fishing, coding


The reason is that I'm selecting multiple values from multiple tables, and after all the joins I've got a lot more rows than I'd like.

I've looked for a function on MySQL Doc and it doesn't look like the CONCAT or CONCAT_WS functions accept result sets.

So does anyone here know how to do this?
"
418896	"How to redirect output to a file and stdout

In bash, calling foo would display any output from that command on the stdout.

Calling foo > output would redirect any output from that command to the file specified (in this case 'output').

Is there a way to redirect output to a file and have it display on stdout?
"
2421388	"Using group by on multiple columns

I understand the point of GROUP BY x.
But how does GROUP BY x, y work, and what does it mean?
"
312230	"Proper MIME media type for PDF files

When working with PDFs, I've run across the MIME types application/pdf and application/x-pdf among others. 

Is there a difference between these two types, and if so what is it? Is one preferred over the other?

I'm working on a web app which must deliver huge amounts of PDFs and I want to do it the correct way, if there is one.
"
179713	"How to change the href attribute for a hyperlink using jQuery

How can you change the href attribute (link target) for a hyperlink using jQuery?
"
1776915	"How can I center an absolutely positioned element in a div?

I want to place a div (with position:absolute;) element in the center of the window. But I'm having problems doing so, because the width is unknown.
I tried the following CSS code, but it needs to be adjusted because the width is responsive.
.center {
  left: 50%;
  bottom: 5px;
}

How can I achieve this?
"
3640764	"Can I recover a branch after its deletion in Git?

If I run git branch -d XYZ, is there a way to recover the branch? Is there a way to go back as if I didn't run the delete branch command?
"
5082452	"String formatting: % vs. .format vs. f-string literal

There are various string formatting methods:

Python <2.6: ""Hello %s"" % name
Python 2.6+: ""Hello {}"".format(name)   (uses str.format)
Python 3.6+: f""{name}""   (uses f-strings)

Which is better, and for what situations?


The following methods have the same outcome, so what is the difference?
name = ""Alice""

""Hello %s"" % name
""Hello {0}"".format(name)
f""Hello {name}""

# Using named arguments:
""Hello %(kwarg)s"" % {'kwarg': name}
""Hello {kwarg}"".format(kwarg=name)
f""Hello {name}""


When does string formatting run, and how do I avoid a runtime performance penalty?



If you are trying to close a duplicate question that is just looking for a way to format a string, please use How do I put a variable’s value inside a string?.
"
3755606	"What does the exclamation mark do before the function?

!function () {}();

"
500606	"Deleting array elements in JavaScript - delete vs splice

What is the difference between using the delete operator on the array element as opposed to using the Array.splice method? 

For example:

myArray = ['a', 'b', 'c', 'd'];

delete myArray[1];
//  or
myArray.splice (1, 1);


Why even have the splice method if I can delete array elements like I can with objects?
"
1068834	"Object comparison in JavaScript

What is the best way to compare objects in JavaScript?

Example:

var user1 = {name : ""nerd"", org: ""dev""};
var user2 = {name : ""nerd"", org: ""dev""};
var eq = user1 == user2;
alert(eq); // gives false


I know that two objects are equal if they refer to the exact same object, but is there a way to check if they have the same attributes' values?

The following way works for me, but is it the only possibility?

var eq = Object.toJSON(user1) == Object.toJSON(user2);
alert(eq); // gives true

"
1866794	"Naming Classes - How to avoid calling everything a ""<WhatEver>Manager""?

A long time ago I have read an article (I believe a blog entry) which put me on the ""right"" track on naming objects: Be very very scrupulous about naming things in your program.

For example if my application was (as a typical business app) handling users, companies and addresses I'd have a User, a Company and an Address domain class - and probably somewhere a UserManager, a CompanyManager and an AddressManager would pop up that handles those things.

So can you tell what those UserManager, CompanyManager and AddressManager do? No, because Manager is a very very generic term that fits to anything you can do with your domain objects.

The article I read recommended using very specific names. If it was a C++ application and the UserManager's job was allocating and freeing users from the heap it would not manage the users but guard their birth and death. Hmm, maybe we could call this a UserShepherd.

Or maybe the UserManager's job is to examine each User object's data and sign the data cryptographically. Then we'd have a UserRecordsClerk.

Now that this idea stuck with me I try to apply it. And find this simple idea amazingly hard.

I can describe what the classes do and (as long as I don't slip into quick & dirty coding) the classes I write do exactly one thing. What I miss to go from that description to the names is a kind of catalogue of names, a vocabulary that maps the concepts to names.

Ultimately I'd like to have something like a pattern catalogue in my mind (frequently design patterns easily provide the object names, e.g. a factory)


Factory - Creates other objects (naming taken from the design pattern)
Shepherd - A shepherd handles the lifetime of objects, their creation and shutdown
Synchronizer - Copies data between two or more objects (or object hierarchies)
Nanny - Helps objects reach ""usable"" state after creation - for example by wiring to other objects
etc etc.


So, how do you handle that issue? Do you have a fixed vocabulary, do you invent new names on the fly or do you consider naming things not-so-important or wrong?

P.S.: I'm also interested in links to articles and blogs discussing the issue. As a start, here is the original article that got me thinking about it: Naming Java Classes without a 'Manager'



Update: Summary of answers

Here's a little summary of what I learned from this question in the meantime.


Try not to create new metaphors (Nanny)
Have a look at what other frameworks do


Further articles/books on this topic:


What names do you find yourself prepending/appending to classes regularly? 
What’s the best approach to naming classes?
Book: Design Patterns: Elements of Reusable Object-Oriented Software (Hardcover)
Book: Patterns of Enterprise Application Architecture (Hardcover)
Book: Implementation Patterns (Paperback)


And a current list of name prefixes/suffixes I collected (subjectively!) from the answers:


Coordinator
Builder
Writer
Reader
Handler
Container
Protocol
Target
Converter
Controller
View
Factory
Entity
Bucket


And a good tip for the road:


  Don't get naming paralysis. Yes, names are very important but they're not important   enough to waste huge amounts of time on. If you can't think up a good name in 10 minutes, move on.

"
1230233	"How to find the sum of an array of numbers

Given an array [1, 2, 3, 4], how can I find the sum of its elements? (In this case, the sum would be 10.)

I thought $.each might be useful, but I'm not sure how to implement it.
"
153724	"How to round a number to n decimal places in Java

What I would like is a method to convert a double to a string which rounds using the half-up method - i.e. if the decimal to be rounded is 5, it always rounds up to the next number. This is the standard method of rounding most people expect in most situations.

I also would like only significant digits to be displayed - i.e. there should not be any trailing zeroes.

I know one method of doing this is to use the String.format method:

String.format(""%.5g%n"", 0.912385);


returns:

0.91239


which is great, however it always displays numbers with 5 decimal places even if they are not significant: 

String.format(""%.5g%n"", 0.912300);


returns:

0.91230


Another method is to use the DecimalFormatter:

DecimalFormat df = new DecimalFormat(""#.#####"");
df.format(0.912385);


returns:

0.91238


However as you can see this uses half-even rounding. That is it will round down if the previous digit is even. What I'd like is this:

0.912385 -> 0.91239
0.912300 -> 0.9123


What is the best way to achieve this in Java?
"
16754643	"What is Gradle in Android Studio?

Gradle is a bit confusing to me, and also for any new Android developer. Can anyone explain what Gradle in Android Studio is and what its purpose is? Why is it included in Android Studio?
"
1093322	"How do I check which version of Python is running my script?

How do I check which version of the Python interpreter is running my script?
"
17236796	"How to remove old Docker containers

This question is related to Should I be concerned about excess, non-running, Docker containers?.

I'm wondering how to remove old containers. The docker rm 3e552code34a lets you remove a single one, but I have lots already. docker rm --help doesn't give a selection option (like all, or by image name).

Maybe there is a directory in which these containers are stored where I can delete them easily manually?
"
35763730	"Difference between Constructor and ngOnInit

Angular provides life cycle hook ngOnInit by default.

Why should ngOnInit be used, if we already have a constructor?
"
3289601	"Null object in Python

How do I refer to the null object in Python?
"
4015324	"Send HTTP POST request in .NET

How can I make an HTTP POST request and send data in the body?
"
15852122	"Hex transparency in colors

I'm working on implementing a widget transparency option for my app widget although I'm having some trouble getting the hex color values right. Being completely new to hex color transparency I searched around a bit although I couldn't find a specific answer to my question. 

I want to set transparency by hex color so let's say my hex color id ""#33b5e5"" and I want it to be 50% transparent. Then I'll use ""#8033b5e5"" because 80 is 50%. 

I found a useful chart here: http://www.dtp-aus.com/hexadeci.htm . With this data I managed to come up with this:

0% = #00
10% = #16
20% = #32
30% = #48
40% = #64
50% = #80
60% = #96
70% = #112
80% = #128
90% = #144


Now the issues start appearing when I get higher than 100 in hex. Hex color codes can only be 8 symbols long right? For example #11233b5e5 (80%) crashes.

What can I do to enable me to use the higher numbers aswell?
"
667781	"What is the difference between MVC and MVVM?

Is there a difference between the standard ""Model View Controller"" pattern and Microsoft's Model/View/ViewModel pattern?
"
35594987	"How to force Docker for a clean build of an image

I have build a Docker image from a Docker file using the below command.

$ docker build -t u12_core -f u12_core .


When I am trying to rebuild it with the same command, it's using the build cache like:

Step 1 : FROM ubuntu:12.04
 ---> eb965dfb09d2
Step 2 : MAINTAINER Pavan Gupta <pavan.gupta@gmail.com>
 ---> Using cache
 ---> 4354ccf9dcd8
Step 3 : RUN apt-get update
 ---> Using cache
 ---> bcbca2fcf204
Step 4 : RUN apt-get install -y openjdk-7-jdk
 ---> Using cache
 ---> 103f1a261d44
Step 5 : RUN apt-get install -y openssh-server
 ---> Using cache
 ---> dde41f8d0904
Step 6 : RUN apt-get install -y git-core
 ---> Using cache
 ---> 9be002f08b6a
Step 7 : RUN apt-get install -y build-essential
 ---> Using cache
 ---> a752fd73a698
Step 8 : RUN apt-get install -y logrotate
 ---> Using cache
 ---> 93bca09b509d
Step 9 : RUN apt-get install -y lsb-release
 ---> Using cache
 ---> fd4d10cf18bc
Step 10 : RUN mkdir /var/run/sshd
 ---> Using cache
 ---> 63b4ecc39ff0
Step 11 : RUN echo 'root:root' | chpasswd
 ---> Using cache
 ---> 9532e31518a6
Step 12 : RUN sed -i 's/PermitRootLogin without-password/PermitRootLogin yes/' /etc/ssh/sshd_config
 ---> Using cache
 ---> 47d1660bd544
Step 13 : RUN sed 's@session\s*required\s*pam_loginuid.so@session optional pam_loginuid.so@g' -i /etc/pam.d/sshd
 ---> Using cache
 ---> d1f97f1c52f7
Step 14 : RUN wget -O aerospike.tgz 'http://aerospike.com/download/server/latest/artifact/ubuntu12'
 ---> Using cache
 ---> bd7dde7a98b9
Step 15 : RUN tar -xvf aerospike.tgz
 ---> Using cache
 ---> 54adaa09921f
Step 16 : RUN dpkg -i aerospike-server-community-*/*.deb
 ---> Using cache
 ---> 11aba013eea5
Step 17 : EXPOSE 22 3000 3001 3002 3003
 ---> Using cache
 ---> e33aaa78a931
Step 18 : CMD /usr/sbin/sshd -D
 ---> Using cache
 ---> 25f5fe70fa84
Successfully built 25f5fe70fa84


The cache shows that aerospike is installed. However, I don't find it inside containers spawn from this image, so I want to rebuild this image without using the cache. How can I force Docker to rebuild a clean image without the cache?
"
1470572	"ignoring any 'bin' directory on a git project

I have a directory structure like this:

.git/
.gitignore
main/
  ...
tools/
  ...
...


Inside main and tools, and any other directory, at any level, there can be a 'bin' directory, which I want to ignore (and I want to ignore everything under it too). I've tried each of these patterns in .gitignore but none of them work:

/**/bin/**/*
/./**/bin/**/*
./**/bin/**/*
**/bin/**/*
*/bin/**/*
bin/**/*
/**/bin/* #and the others with just * at the end too


Can anyone help me out? The first pattern (the one I think should be working) works just fine if I do this:

/main/**/bin/**/*


But I don't want to have an entry for every top-level directory and I don't want to have to modify .gitignore every time I add a new one.

This is on Windows using the latest msysgit.

EDIT: one more thing, there are files and directories that have the substring 'bin' in their names, I don't want those to be ignored :)
"
155188	"Trigger a button click with JavaScript on the Enter key in a text box

I have one text input and one button (see below). How can I use JavaScript to trigger the button's click event when the Enter key is pressed inside the text box?

There is already a different submit button on my current page, so I can't simply make the button a submit button. And, I only want the Enter key to click this specific button if it is pressed from within this one text box, nothing else.

<input type=""text"" id=""txtSearch"" />
<input type=""button"" id=""btnSearch"" value=""Search"" onclick=""doSomething();"" />

"
489258	"LINQ's Distinct() on a particular property

I am playing with LINQ to learn about it, but I can't figure out how to use Distinct when I do not have a simple list (a simple list of integers is pretty easy to do, this is not the question). What I if want to use Distinct on a list of an Object on one or more properties of the object?

Example: If an object is Person, with Property Id. How can I get all Person and use Distinct on them with the property Id of the object?

Person1: Id=1, Name=""Test1""
Person2: Id=1, Name=""Test1""
Person3: Id=2, Name=""Test2""


How can I get just Person1 and Person3? Is that possible?

If it's not possible with LINQ, what would be the best way to have a list of Person depending on some of its properties in .NET 3.5?
"
31048953	"What are these three dots in React doing?

What does the ... do in this React (using JSX) code and what is it called?

<Modal {...this.props} title='Modal heading' animation={false}>

"
14922562	"How do I copy folder with files to another folder in Unix/Linux?

I am having some issues to copy a folder with files in that folder into another folder. Command cp -r doesn't copy files in the folder.
"
